time_casa,time_fora,dia_jogo,hora_jogo,mult_vitoria_time_1,mult_vitoria_time_2,num_apostas
Atlético-MG,Fortaleza,qua.,20:30,3.05,3.45,302
Sport,Flamengo,sáb.,18:30,1.08,11.0,293
Santos,Palmeiras,sáb.,21:00,1.29,5.5,308
Bragantino,Atlético-MG,16 de nov.,19:00,1.3,5.0,287
