time_casa,time_fora,dia_jogo,hora_jogo,mult_vitoria_time_1,mult_empate,mult_vitoria_time_2,num_apostas
Corinthians,Ceará,dom.,16:00,1.57,3.65,6.75,480
Cruzeiro,Fluminense,dom.,16:00,1.83,3.35,4.60,439
Vitória,Botafogo,dom.,16:00,3.25,3.15,2.25,438
Flamengo,Santos,dom.,18:30,1.26,5.40,12.00,456
Fortaleza,Grêmio,dom.,20:30,2.08,3.30,3.55,474
Mirassol,Palmeiras,dom.,20:30,4.00,3.20,1.98,481
